iso3;country_qid;country_label;conflict_qid;conflict_label;kind_qid;kind_label;source;start_year;end_year;point_year;part_of_qid;part_of_label;place_qid;place_label;result_qid;result_label;deaths;country_label_en;conflict_label_en;kind_label_en;part_of_label_en;place_label_en;result_label_en
CHL;Q298;Chile;Q106777055;Battle of Buenavista;Q178561;batalha;participant;;;1880;Q152004;Guerra do Pacífico;;;;;;Chile;Battle of Buenavista;battle;War of the Pacific;;
CHL;Q298;Chile;Q130168922;1865 Calderilla clashes;Q1261499;batalha naval;participant;;;1865;Q742813;Guerra Espanhola-sul-americana;Q3708;Caldera;;;;Chile;1865 Calderilla clashes;naval battle;Chincha Islands War;Caldera;
CHL;Q298;Chile;Q130168922;1865 Calderilla clashes;Q1261499;batalha naval;location;;;1865;Q742813;Guerra Espanhola-sul-americana;Q3708;Caldera;;;;Chile;1865 Calderilla clashes;naval battle;Chincha Islands War;Caldera;
CHL;Q298;Chile;Q431806;Guerra de Arauco;Q198;guerra;participant;;1609;1546;;;Q298;Chile;;;;Chile;Arauco War;war;;Chile;
CHL;Q298;Chile;Q431806;Guerra de Arauco;Q198;guerra;location;;1609;1546;;;Q298;Chile;;;;Chile;Arauco War;war;;Chile;
CHL;Q298;Chile;Q1616739;Battle of Reynogüelén;Q178561;batalha;participant;;;1536;Q431806;Guerra de Arauco;Q252165;Reynogüelén;;;;Chile;Battle of Reynogüelén;battle;Arauco War;Reynogüelén;
CHL;Q298;Chile;Q1616739;Battle of Reynogüelén;Q178561;batalha;location;;;1536;Q431806;Guerra de Arauco;Q252165;Reynogüelén;;;;Chile;Battle of Reynogüelén;battle;Arauco War;Reynogüelén;
CHL;Q298;Chile;Q431806;Guerra de Arauco;;;from_battle;;;1536;Q431806;Guerra de Arauco;;;;;;Chile;Arauco War;;Arauco War;;
CHL;Q298;Chile;Q1616748;Battle of Peteroa;Q178561;batalha;participant;;;1556;Q431806;Guerra de Arauco;Q7178080;Peteroa;;;;Chile;Battle of Peteroa;battle;Arauco War;Peteroa;
CHL;Q298;Chile;Q1616748;Battle of Peteroa;Q178561;batalha;location;;;1556;Q431806;Guerra de Arauco;Q7178080;Peteroa;;;;Chile;Battle of Peteroa;battle;Arauco War;Peteroa;
CHL;Q298;Chile;Q1617667;Battle of Mataquito;Q178561;batalha;participant;;;1557;Q431806;Guerra de Arauco;Q201338;Curicó;;;;Chile;Battle of Mataquito;battle;Arauco War;Curicó Province;
CHL;Q298;Chile;Q1617667;Battle of Mataquito;Q178561;batalha;location;;;1557;Q431806;Guerra de Arauco;Q201338;Curicó;;;;Chile;Battle of Mataquito;battle;Arauco War;Curicó Province;
CHL;Q298;Chile;Q2422135;War of the Araucania;Q198;guerra;participant;1861;1883;1881;;;Q2176;Araucanía;;;;Chile;War of the Araucania;war;;Araucanía Region;
CHL;Q298;Chile;Q2422135;War of the Araucania;Q198;guerra;location;1861;1883;1881;;;Q2176;Araucanía;;;;Chile;War of the Araucania;war;;Araucanía Region;
CHL;Q298;Chile;Q2984764;Battle of Dolores;Q178561;batalha;participant;;;1891;Q2704441;Guerra Civil chilena de 1891;;;;;;Chile;Battle of Dolores;battle;Chilean Civil War of 1891;;
CHL;Q298;Chile;Q2704441;Guerra Civil chilena de 1891;;;from_battle;;;1891;Q2704441;Guerra Civil chilena de 1891;;;;;;Chile;Chilean Civil War of 1891;;Chilean Civil War of 1891;;
CHL;Q298;Chile;Q3800865;Austrian invasion of the Papal States;Q467011;invasão;participant;1848;1848;;Q920894;Primeira Guerra de Independência Italiana;;;;;;Chile;Austrian invasion of the Papal States;invasion;First Italian War of Independence;;
CHL;Q298;Chile;Q920894;Primeira Guerra de Independência Italiana;;;from_battle;1848;1848;;Q920894;Primeira Guerra de Independência Italiana;;;;;;Chile;First Italian War of Independence;;First Italian War of Independence;;
CHL;Q298;Chile;Q4871601;Battle of Los Ángeles;Q178561;batalha;participant;;;1880;Q152004;Guerra do Pacífico;Q34850522;Cerro Los Ángeles;;;;Chile;Battle of Los Ángeles;battle;War of the Pacific;Cerro Los Ángeles;
CHL;Q298;Chile;Q6102463;Rebelião Mapuche de 1598;Q124734;rebelião;participant;;;1598;;;;;;;;Chile;;rebellion;;;
CHL;Q298;Chile;Q6102465;Revolta mapuche (1723);Q124734;rebelião;participant;;;1723;;;;;;;;Chile;Mapuche uprising of 1723;rebellion;;;
CHL;Q298;Chile;Q16491212;Battle of Quechereguas;Q178561;batalha;participant;1868;1868;;Q2422135;War of the Araucania;;;;;;Chile;Battle of Quechereguas;battle;War of the Araucania;;
CHL;Q298;Chile;Q2422135;War of the Araucania;;;from_battle;1868;1868;;Q2422135;War of the Araucania;;;;;;Chile;War of the Araucania;;War of the Araucania;;
CHL;Q298;Chile;Q21152513;Calchaquí Wars;Q104212151;series of wars;participant;1560;1667;;;;;;;;;Chile;Calchaquí Wars;series of wars;;;
CHL;Q298;Chile;Q85783755;Revolta Mapuche de 1655;Q124734;rebelião;participant;1655;1656;;Q431806;Guerra de Arauco;Q3492932;Araucanía (região histórica);;;;Chile;Mapuche uprising of 1655;rebellion;Arauco War;Araucanía;
CHL;Q298;Chile;Q85783755;Revolta Mapuche de 1655;Q124734;rebelião;location;1655;1656;;Q431806;Guerra de Arauco;Q3492932;Araucanía (região histórica);;;;Chile;Mapuche uprising of 1655;rebellion;Arauco War;Araucanía;
CHL;Q298;Chile;Q117218442;Battle of Curaco;Q178561;batalha;participant;;;1868;Q2422135;War of the Araucania;Q5794868;Curaco;;;;Chile;Battle of Curaco;battle;War of the Araucania;Curaco;
CHL;Q298;Chile;Q117218442;Battle of Curaco;Q178561;batalha;location;;;1868;Q2422135;War of the Araucania;Q5794868;Curaco;;;;Chile;Battle of Curaco;battle;War of the Araucania;Curaco;
CHL;Q298;Chile;Q124513678;Battle of Los Robles;Q178561;batalha;participant;;;1630;Q431806;Guerra de Arauco;Q3646562;Itata River;;;;Chile;Battle of Los Robles;battle;Arauco War;Itata River;
CHL;Q298;Chile;Q124513678;Battle of Los Robles;Q178561;batalha;location;;;1630;Q431806;Guerra de Arauco;Q3646562;Itata River;;;;Chile;Battle of Los Robles;battle;Arauco War;Itata River;
CHL;Q298;Chile;Q130803612;Battle of Carzano;Q178561;batalha;participant;;;1917;;;Q264716;Carzano;;;;Chile;Battle of Carzano;battle;;Carzano;
CHL;Q298;Chile;Q134840158;Battle of Itata;Q178561;batalha;participant;;;1564;Q431806;Guerra de Arauco;Q3646562;Itata River;;;;Chile;Battle of Itata;battle;Arauco War;Itata River;
CHL;Q298;Chile;Q134840158;Battle of Itata;Q178561;batalha;location;;;1564;Q431806;Guerra de Arauco;Q3646562;Itata River;;;;Chile;Battle of Itata;battle;Arauco War;Itata River;
CHL;Q298;Chile;Q134840190;Battle of Vegas de Andalién;Q178561;batalha;participant;;;1564;Q431806;Guerra de Arauco;Q4534;Rio Andalién;;;;Chile;Battle of Vegas de Andalién;battle;Arauco War;Andalien River;
CHL;Q298;Chile;Q134840190;Battle of Vegas de Andalién;Q178561;batalha;location;;;1564;Q431806;Guerra de Arauco;Q4534;Rio Andalién;;;;Chile;Battle of Vegas de Andalién;battle;Arauco War;Andalien River;
CHL;Q298;Chile;Q134996426;Battle of Talcamávida;Q178561;batalha;participant;;;1566;Q431806;Guerra de Arauco;Q6138209;Talcamávida;;;;Chile;Battle of Talcamávida;battle;Arauco War;Talcamávida;
CHL;Q298;Chile;Q134996426;Battle of Talcamávida;Q178561;batalha;location;;;1566;Q431806;Guerra de Arauco;Q6138209;Talcamávida;;;;Chile;Battle of Talcamávida;battle;Arauco War;Talcamávida;
CHL;Q298;Chile;Q135643280;Battle of Reynogüelén;Q178561;batalha;participant;1565;1565;;Q431806;Guerra de Arauco;Q252165;Reynogüelén;;;;Chile;Battle of Reynogüelén;battle;Arauco War;Reynogüelén;
CHL;Q298;Chile;Q135643280;Battle of Reynogüelén;Q178561;batalha;location;1565;1565;;Q431806;Guerra de Arauco;Q252165;Reynogüelén;;;;Chile;Battle of Reynogüelén;battle;Arauco War;Reynogüelén;
CHL;Q298;Chile;Q5098735;Guerra Civil Chilena de 1829-1830;Q8465;guerra civil;participant;1829;1830;;;;;;;;;Chile;Chilean Civil War of 1829-1830;civil war;;;
CHL;Q298;Chile;Q7509933;Siege of Chillán;Q188055;cerco;participant;1813;1813;;Q19428075;Patria Vieja campaign;Q3774;Chillán;;;;Chile;Siege of Chillán;siege;Patria Vieja campaign;Chillán;
CHL;Q298;Chile;Q7509933;Siege of Chillán;Q188055;cerco;location;1813;1813;;Q19428075;Patria Vieja campaign;Q3774;Chillán;;;;Chile;Siege of Chillán;siege;Patria Vieja campaign;Chillán;
CHL;Q298;Chile;Q19428075;Patria Vieja campaign;;;from_battle;1813;1813;;Q19428075;Patria Vieja campaign;;;;;;Chile;Patria Vieja campaign;;Patria Vieja campaign;;
CHL;Q298;Chile;Q19428075;Patria Vieja campaign;Q831663;campanha militar;participant;1812;1814;;Q1072889;Independência do Chile;Q763808;Capitania-Geral do Chile;;;;Chile;Patria Vieja campaign;military campaign;Chilean War of Independence;Captaincy General of Chile;
CHL;Q298;Chile;Q1072889;Independência do Chile;;;from_battle;1812;1814;;Q1072889;Independência do Chile;;;;;;Chile;Chilean War of Independence;;Chilean War of Independence;;
CHL;Q298;Chile;Q136288306;Chilean campaign against the Pincheira brothers;Q831663;campanha militar;participant;;;1832;Q5614930;Guerra a muerte;Q24076693;Ñuble;;;;Chile;Chilean campaign against the Pincheira brothers;military campaign;Guerra a muerte;Ñuble Region;
CHL;Q298;Chile;Q136288306;Chilean campaign against the Pincheira brothers;Q831663;campanha militar;location;;;1832;Q5614930;Guerra a muerte;Q24076693;Ñuble;;;;Chile;Chilean campaign against the Pincheira brothers;military campaign;Guerra a muerte;Ñuble Region;
CHL;Q298;Chile;Q5614930;Guerra a muerte;;;from_battle;;;1832;Q5614930;Guerra a muerte;;;;;;Chile;Guerra a muerte;;Guerra a muerte;;
CHN;Q148;China;Q784397;Battle of the Paracel Islands;Q1261499;batalha naval;participant;;;1974;Q8740;Guerra do Vietnã;Q274388;Ilhas Paracel;;;;People's Republic of China;Battle of the Paracel Islands;naval battle;Vietnam War;Paracel Islands;
CHN;Q148;China;Q784397;Battle of the Paracel Islands;Q1261499;batalha naval;location;;;1974;Q8740;Guerra do Vietnã;Q274388;Ilhas Paracel;;;;People's Republic of China;Battle of the Paracel Islands;naval battle;Vietnam War;Paracel Islands;
CHN;Q148;China;Q8740;Guerra do Vietnã;;;from_battle;;;1974;Q8740;Guerra do Vietnã;;;;;;People's Republic of China;Vietnam War;;Vietnam War;;
CHN;Q148;China;Q796498;Terceira Guerra da Indochina;Q198;guerra;participant;1975;1991;;Q2342102;Guerras na Indochina;Q881;Vietname;;;;People's Republic of China;Third Indochina War;war;Indochina Wars;Vietnam;
CHN;Q148;China;Q2342102;Guerras na Indochina;;;from_battle;1975;1991;;Q2342102;Guerras na Indochina;;;;;;People's Republic of China;Indochina Wars;;Indochina Wars;;
CHN;Q148;China;Q837755;Tielieketi military incident;Q42750320;border incident;participant;;;1969;Q244932;Conflito fronteiriço sino-soviético;Q7274546;Lake Zhalanashkol;;;;People's Republic of China;Tielieketi military incident;border incident;Sino-Soviet border conflict;Lake Zhalanashkol;
CHN;Q148;China;Q244932;Conflito fronteiriço sino-soviético;;;from_battle;;;1969;Q244932;Conflito fronteiriço sino-soviético;;;;;;People's Republic of China;Sino-Soviet border conflict;;Sino-Soviet border conflict;;
CHN;Q148;China;Q2342102;Guerras na Indochina;Q198;guerra;participant;1946;1989;;;;Q11708;Sudeste Asiático;;;;People's Republic of China;Indochina Wars;war;;Southeast Asia;
CHN;Q148;China;Q175767;Johnson South Reef Skirmish;Q876274;guerra naval;participant;;;1988;Q2741182;Conflitos sino-vietnamita;Q1927337;Johnson South Reef;;;;People's Republic of China;Johnson South Reef Skirmish;naval warfare;Sino-Vietnamese conflicts 1979–1991;Johnson South Reef;
CHN;Q148;China;Q175767;Johnson South Reef Skirmish;Q876274;guerra naval;location;;;1988;Q2741182;Conflitos sino-vietnamita;Q1927337;Johnson South Reef;;;;People's Republic of China;Johnson South Reef Skirmish;naval warfare;Sino-Vietnamese conflicts 1979–1991;Johnson South Reef;
CHN;Q148;China;Q2741182;Conflitos sino-vietnamita;;;from_battle;;;1988;Q2741182;Conflitos sino-vietnamita;;;;;;People's Republic of China;Sino-Vietnamese conflicts 1979–1991;;Sino-Vietnamese conflicts 1979–1991;;
CHN;Q148;China;Q185729;Guerra ao Terror;Q198;guerra;participant;2001;2021;;;;;;;;;People's Republic of China;War on Terror;war;;;
CHN;Q148;China;Q244932;Conflito fronteiriço sino-soviético;Q7883019;guerra não declarada;participant;1969;1969;;Q8683;Guerra Fria;Q81126;Manchúria;;;;People's Republic of China;Sino-Soviet border conflict;undeclared war;Cold War;Manchuria;
CHN;Q148;China;Q244932;Conflito fronteiriço sino-soviético;Q7883019;guerra não declarada;location;1969;1969;;Q8683;Guerra Fria;Q81126;Manchúria;;;;People's Republic of China;Sino-Soviet border conflict;undeclared war;Cold War;Manchuria;
CHN;Q148;China;Q8683;Guerra Fria;;;from_battle;1969;1969;;Q8683;Guerra Fria;;;;;;People's Republic of China;Cold War;;Cold War;;
CHN;Q148;China;Q623171;Guerra sino-vietnamita;Q198;guerra;participant;1979;1979;;Q796498;Terceira Guerra da Indochina;Q172640;Vietname do Norte;;;;People's Republic of China;Sino-Vietnamese War;war;Third Indochina War;North Vietnam;
CHN;Q148;China;Q796498;Terceira Guerra da Indochina;;;from_battle;1979;1979;;Q796498;Terceira Guerra da Indochina;;;;;;People's Republic of China;Third Indochina War;;Third Indochina War;;
CHN;Q148;China;Q626542;Battle of White Horse;Q178561;batalha;participant;1952;1952;1952;Q8663;Guerra da Coreia;;;;;;People's Republic of China;Battle of White Horse;battle;Korean War;;
CHN;Q148;China;Q8663;Guerra da Coreia;;;from_battle;1952;1952;1952;Q8663;Guerra da Coreia;;;;;;People's Republic of China;Korean War;;Korean War;;
CHN;Q148;China;Q2418042;Bombardeio da embaixada chinesa em Belgrado;Q2380335;bombardeamento aéreo;participant;;;1999;Q155723;Intervenção militar na Iugoslávia em 1999;Q3711;Belgrado;;;3;People's Republic of China;United States bombing of the Chinese embassy in Belgrade;airstrike;NATO bombing of Yugoslavia;Belgrade;
CHN;Q148;China;Q155723;Intervenção militar na Iugoslávia em 1999;;;from_battle;;;1999;Q155723;Intervenção militar na Iugoslávia em 1999;;;;;;People's Republic of China;NATO bombing of Yugoslavia;;NATO bombing of Yugoslavia;;
CHN;Q148;China;Q4871937;Battle of Old Baldy;Q178561;batalha;participant;1952;1953;;Q8663;Guerra da Coreia;;;;;;People's Republic of China;Battle of Old Baldy;battle;Korean War;;
CHN;Q148;China;Q12016594;Second Battle of Zhenbao Island;Q178561;batalha;participant;1969;1969;;Q15903044;Zhenbao Island incident;Q1137207;Ilha Zhenbao;;;;People's Republic of China;Second Battle of Zhenbao Island;battle;Zhenbao Island incident;Zhenbao Island;
CHN;Q148;China;Q12016594;Second Battle of Zhenbao Island;Q178561;batalha;location;1969;1969;;Q15903044;Zhenbao Island incident;Q1137207;Ilha Zhenbao;;;;People's Republic of China;Second Battle of Zhenbao Island;battle;Zhenbao Island incident;Zhenbao Island;
CHN;Q148;China;Q15903044;Zhenbao Island incident;;;from_battle;1969;1969;;Q15903044;Zhenbao Island incident;;;;;;People's Republic of China;Zhenbao Island incident;;Zhenbao Island incident;;
CHN;Q148;China;Q12047332;First Battle of Zhenbao Island;Q178561;batalha;participant;;;1969;Q15903044;Zhenbao Island incident;Q1137207;Ilha Zhenbao;;;;People's Republic of China;First Battle of Zhenbao Island;battle;Zhenbao Island incident;Zhenbao Island;
CHN;Q148;China;Q12047332;First Battle of Zhenbao Island;Q178561;batalha;location;;;1969;Q15903044;Zhenbao Island incident;Q1137207;Ilha Zhenbao;;;;People's Republic of China;First Battle of Zhenbao Island;battle;Zhenbao Island incident;Zhenbao Island;
CHN;Q148;China;Q15903044;Zhenbao Island incident;Q42750320;border incident;participant;1969;1969;;Q244932;Conflito fronteiriço sino-soviético;;;;;;People's Republic of China;Zhenbao Island incident;border incident;Sino-Soviet border conflict;;
CHN;Q148;China;Q8663;Guerra da Coreia;Q198;guerra;participant;1950;1953;;Q8683;Guerra Fria;Q52052;Estreito da Coreia;;;;People's Republic of China;Korean War;war;Cold War;Korea Strait;
CHN;Q148;China;Q8740;Guerra do Vietnã;Q864113;guerra por procuração;participant;1955;1975;;Q8683;Guerra Fria;Q180573;Vietname do Sul;;;1291426;People's Republic of China;Vietnam War;proxy war;Cold War;Republic of Vietnam;
CHN;Q148;China;Q55659105;Dulaty incident;Q42750320;border incident;participant;1969;1969;;Q244932;Conflito fronteiriço sino-soviético;Q186466;Almaty (região);;;;People's Republic of China;Dulaty incident;border incident;Sino-Soviet border conflict;Almaty Region;
CHN;Q148;China;Q65086894;UN offensive into North Korea;Q831663;campanha militar;participant;1950;1950;;Q8663;Guerra da Coreia;Q423;Coreia do Norte;;;;People's Republic of China;UN offensive into North Korea;military campaign;Korean War;North Korea;
CHN;Q148;China;Q113634243;Battle of Fakashan;Q178561;batalha;participant;1981;1981;;Q2741182;Conflitos sino-vietnamita;Q3088988;Fronteira China-Vietname;;;;People's Republic of China;Battle of Fakashan;battle;Sino-Vietnamese conflicts 1979–1991;China–Vietnam border;
CHN;Q148;China;Q113634243;Battle of Fakashan;Q178561;batalha;location;1981;1981;;Q2741182;Conflitos sino-vietnamita;Q3088988;Fronteira China-Vietname;;;;People's Republic of China;Battle of Fakashan;battle;Sino-Vietnamese conflicts 1979–1991;China–Vietnam border;
CHN;Q148;China;Q130367416;Battle of Galwan;Q178561;batalha;participant;;;1962;Q208694;Guerra sino-indiana;Q13507935;Galwan River;;;;People's Republic of China;Battle of Galwan;battle;Sino-Indian War;Galwan River;
CHN;Q148;China;Q130367416;Battle of Galwan;Q178561;batalha;location;;;1962;Q208694;Guerra sino-indiana;Q13507935;Galwan River;;;;People's Republic of China;Battle of Galwan;battle;Sino-Indian War;Galwan River;
CHN;Q148;China;Q208694;Guerra sino-indiana;;;from_battle;;;1962;Q208694;Guerra sino-indiana;;;;;;People's Republic of China;Sino-Indian War;;Sino-Indian War;;
CHN;Q148;China;Q179975;Guerra Civil Chinesa;Q8465;guerra civil;participant;1927;1950;1946;Q591903;relações entre China e Taiwan;Q19188;China continental;;;;People's Republic of China;Chinese Civil War;civil war;cross-strait relations;mainland China;
CHN;Q148;China;Q179975;Guerra Civil Chinesa;Q8465;guerra civil;location;1927;1950;1946;Q591903;relações entre China e Taiwan;Q19188;China continental;;;;People's Republic of China;Chinese Civil War;civil war;cross-strait relations;mainland China;
CHN;Q148;China;Q591903;relações entre China e Taiwan;;;from_battle;1927;1950;1946;Q591903;relações entre China e Taiwan;;;;;;People's Republic of China;cross-strait relations;;cross-strait relations;;
CHN;Q148;China;Q1079567;Emperor Taizong's campaign against the Western Regions;Q831663;campanha militar;participant;0640;0648;;Q14086691;Tang campaigns against the Western Turks;Q216622;Bacia do Tarim;;;;People's Republic of China;Emperor Taizong's campaign against the Western Regions;military campaign;Tang campaigns against the Western Turks;Tarim Basin;
CHN;Q148;China;Q1079567;Emperor Taizong's campaign against the Western Regions;Q831663;campanha militar;location;0640;0648;;Q14086691;Tang campaigns against the Western Turks;Q216622;Bacia do Tarim;;;;People's Republic of China;Emperor Taizong's campaign against the Western Regions;military campaign;Tang campaigns against the Western Turks;Tarim Basin;
CHN;Q148;China;Q14086691;Tang campaigns against the Western Turks;;;from_battle;0640;0648;;Q14086691;Tang campaigns against the Western Turks;;;;;;People's Republic of China;Tang campaigns against the Western Turks;;Tang campaigns against the Western Turks;;
CHN;Q148;China;Q9173147;Battle of Köjten;Q178561;batalha;participant;;;1201;Q86750496;Rise of Genghis Khan;;;;;;People's Republic of China;Battle of Köjten;battle;Rise of Genghis Khan;;
CHN;Q148;China;Q86750496;Rise of Genghis Khan;;;from_battle;;;1201;Q86750496;Rise of Genghis Khan;;;;;;People's Republic of China;Rise of Genghis Khan;;Rise of Genghis Khan;;
CHN;Q148;China;Q15924405;Xiang river campaign;Q831663;campanha militar;participant;;;;Q15902637;First Chinese Civil War;;;;;;People's Republic of China;Xiang river campaign;military campaign;First Chinese Civil War;;
CHN;Q148;China;Q15902637;First Chinese Civil War;;;from_battle;;;;Q15902637;First Chinese Civil War;;;;;;People's Republic of China;First Chinese Civil War;;First Chinese Civil War;;
CHN;Q148;China;Q17061807;Q17061807;Q8465;guerra civil;participant;1931;1931;;Q179975;Guerra Civil Chinesa;;;;;;People's Republic of China;;civil war;Chinese Civil War;;
CHN;Q148;China;Q179975;Guerra Civil Chinesa;;;from_battle;1931;1931;;Q179975;Guerra Civil Chinesa;;;;;;People's Republic of China;Chinese Civil War;;Chinese Civil War;;
CHN;Q148;China;Q25450189;Q25450189;Q178561;batalha;participant;;;1200;Q86750496;Rise of Genghis Khan;;;;;;People's Republic of China;;battle;Rise of Genghis Khan;;
CHN;Q148;China;Q118189627;Third Oirat–Manchu War;Q198;guerra;participant;1755;1759;;;;Q4495156;Q4495156;;;;People's Republic of China;Third Oirat–Manchu War;war;;;
CHN;Q148;China;Q1256789;Rebelião de Ili;Q124734;rebelião;participant;;1949;1944;;;Q11083808;Província do Sinquião (República da China);;;;People's Republic of China;Ili Rebellion;rebellion;;Sinkiang Province;
CHN;Q148;China;Q2270170;Guerra Sino-Nepalesa;Q198;guerra;participant;1788;1789;;Q1044456;Dez Grandes Campanhas;Q17252;Tibete;;;;People's Republic of China;Sino-Nepalese War;war;Ten Great Campaigns;Tibet;
CHN;Q148;China;Q2270170;Guerra Sino-Nepalesa;Q198;guerra;location;1788;1789;;Q1044456;Dez Grandes Campanhas;Q17252;Tibete;;;;People's Republic of China;Sino-Nepalese War;war;Ten Great Campaigns;Tibet;
CHN;Q148;China;Q1044456;Dez Grandes Campanhas;;;from_battle;1788;1789;;Q1044456;Dez Grandes Campanhas;;;;;;People's Republic of China;Ten Great Campaigns;;Ten Great Campaigns;;
CHN;Q148;China;Q3041786;Yên Bái mutiny;Q511866;motim;participant;;;1930;;;Q26019;Yen Bai;;;;People's Republic of China;Yên Bái mutiny;mutiny;;Yên Bái;
CHN;Q148;China;Q3119069;War of the Insane;Q198;guerra;participant;1918;1921;;;;;;;;;People's Republic of China;War of the Insane;war;;;
CHN;Q148;China;Q6808293;Guerras Zungares-Qing;Q198;guerra;participant;1688;1758;1687;Q1044456;Dez Grandes Campanhas;Q1923401;Canato de Zungar;;;;People's Republic of China;Dzungar–Qing War;war;Ten Great Campaigns;Dzungar Khanate;
CHN;Q148;China;Q10935532;Battle of Dadan Island;Q178561;batalha;participant;1950;1950;;Q179975;Guerra Civil Chinesa;Q702941;Dadan Island;;;;People's Republic of China;Battle of Dadan Island;battle;Chinese Civil War;Dadan Island;
CHN;Q148;China;Q16924910;Zhengtai Campaign;Q350604;armed conflict;participant;1947;1947;1947;Q179975;Guerra Civil Chinesa;Q21208;Hebei;;;;People's Republic of China;Zhengtai Campaign;armed conflict;Chinese Civil War;Hebei;
CHN;Q148;China;Q16924910;Zhengtai Campaign;Q350604;armed conflict;location;1947;1947;1947;Q179975;Guerra Civil Chinesa;Q21208;Hebei;;;;People's Republic of China;Zhengtai Campaign;armed conflict;Chinese Civil War;Hebei;
CHN;Q148;China;Q96177307;Mongol conquest of Eastern Xia;Q2092093;Conquistas e invasões mongóis;participant;1213;1243;;;;Q81126;Manchúria;;;;People's Republic of China;Mongol conquest of Eastern Xia;Mongol invasions and conquests;;Manchuria;
CHN;Q148;China;Q96177307;Mongol conquest of Eastern Xia;Q2092093;Conquistas e invasões mongóis;location;1213;1243;;;;Q81126;Manchúria;;;;People's Republic of China;Mongol conquest of Eastern Xia;Mongol invasions and conquests;;Manchuria;
CHN;Q148;China;Q107143744;Battle of Chakirmaut;Q178561;batalha;participant;;;1204;Q86750496;Rise of Genghis Khan;Q5955;Altai;;;;People's Republic of China;Battle of Chakirmaut;battle;Rise of Genghis Khan;Altai Mountains;
CHN;Q148;China;Q111075598;Battle of Arcul;Q350604;armed conflict;participant;;;1759;Q6808293;Guerras Zungares-Qing;;;;;;People's Republic of China;Battle of Arcul;armed conflict;Dzungar–Qing War;;
CHN;Q148;China;Q6808293;Guerras Zungares-Qing;;;from_battle;;;1759;Q6808293;Guerras Zungares-Qing;;;;;;People's Republic of China;Dzungar–Qing War;;Dzungar–Qing War;;
CHN;Q148;China;Q124809504;Second Kuomintang-Communist Civil War;Q198;guerra;participant;1946;1949;;Q179975;Guerra Civil Chinesa;;;;;;People's Republic of China;Second Kuomintang-Communist Civil War;war;Chinese Civil War;;
CHN;Q148;China;Q7510397;Siege of Shahrukhiya;Q188055;cerco;participant;;;1461;Q7807705;Timurid Wars of Succession;Q7462288;Shahrukhiya;;;;People's Republic of China;Siege of Shahrukhiya;siege;Timurid Wars of Succession;Shahrukhiya;
CHN;Q148;China;Q7807705;Timurid Wars of Succession;;;from_battle;;;1461;Q7807705;Timurid Wars of Succession;;;;;;People's Republic of China;Timurid Wars of Succession;;Timurid Wars of Succession;;
CHN;Q148;China;Q15912598;Incidente das Portas do Cerco;Q107637520;border conflict;participant;1952;1952;;;;Q3272047;Portas do Cerco;;;;People's Republic of China;Portas do Cerco incident (1952);border conflict;;Portas do Cerco;
CHN;Q148;China;Q15912598;Incidente das Portas do Cerco;Q107637520;border conflict;location;1952;1952;;;;Q3272047;Portas do Cerco;;;;People's Republic of China;Portas do Cerco incident (1952);border conflict;;Portas do Cerco;
CHN;Q148;China;Q15928518;Battle of Qingshuping;Q178561;batalha;participant;1949;1949;1949;Q32993;Revolução comunista chinesa;Q14301558;Qingshuping, Shuangfeng;;;;People's Republic of China;Battle of Qingshuping;battle;Chinese Communist Revolution;Qingshuping, Shuangfeng;
CHN;Q148;China;Q15928518;Battle of Qingshuping;Q178561;batalha;location;1949;1949;1949;Q32993;Revolução comunista chinesa;Q14301558;Qingshuping, Shuangfeng;;;;People's Republic of China;Battle of Qingshuping;battle;Chinese Communist Revolution;Qingshuping, Shuangfeng;
CHN;Q148;China;Q32993;Revolução comunista chinesa;;;from_battle;1949;1949;1949;Q32993;Revolução comunista chinesa;;;;;;People's Republic of China;Chinese Communist Revolution;;Chinese Communist Revolution;;
CHN;Q148;China;Q16933964;Batalha de Kucha;Q831663;campanha militar;participant;0648;0649;;Q1079567;Emperor Taizong's campaign against the Western Regions;Q216622;Bacia do Tarim;;;;People's Republic of China;Tang campaign against Kucha;military campaign;Emperor Taizong's campaign against the Western Regions;Tarim Basin;
CHN;Q148;China;Q16933964;Batalha de Kucha;Q831663;campanha militar;location;0648;0649;;Q1079567;Emperor Taizong's campaign against the Western Regions;Q216622;Bacia do Tarim;;;;People's Republic of China;Tang campaign against Kucha;military campaign;Emperor Taizong's campaign against the Western Regions;Tarim Basin;
CHN;Q148;China;Q1079567;Emperor Taizong's campaign against the Western Regions;;;from_battle;0648;0649;;Q1079567;Emperor Taizong's campaign against the Western Regions;;;;;;People's Republic of China;Emperor Taizong's campaign against the Western Regions;;Emperor Taizong's campaign against the Western Regions;;
CHN;Q148;China;Q16933969;Tang campaigns against Karasahr;Q831663;campanha militar;participant;0644;0648;;Q1079567;Emperor Taizong's campaign against the Western Regions;Q216622;Bacia do Tarim;;;;People's Republic of China;Tang campaigns against Karasahr;military campaign;Emperor Taizong's campaign against the Western Regions;Tarim Basin;
CHN;Q148;China;Q16933969;Tang campaigns against Karasahr;Q831663;campanha militar;location;0644;0648;;Q1079567;Emperor Taizong's campaign against the Western Regions;Q216622;Bacia do Tarim;;;;People's Republic of China;Tang campaigns against Karasahr;military campaign;Emperor Taizong's campaign against the Western Regions;Tarim Basin;
