iso3;year;code;value
PHL;1995;NY.GDP.MKTP.CD;84644328727.48247
POL;1995;NY.GDP.MKTP.CD;142838527115.4478
PRT;1995;NY.GDP.MKTP.CD;118122007430.01192
PRI;1995;NY.GDP.MKTP.CD;42647331000.0
QAT;1995;NY.GDP.MKTP.CD;8137911978.021977
ROU;1995;NY.GDP.MKTP.CD;37430162102.612526
RUS;1995;NY.GDP.MKTP.CD;395537185734.8544
RWA;1995;NY.GDP.MKTP.CD;1293535193.4924753
WSM;1995;NY.GDP.MKTP.CD;224865731.38190347
STP;1995;NY.GDP.MKTP.CD;103695236.78100064
SAU;1995;NY.GDP.MKTP.CD;143343124165.55408
SEN;1995;NY.GDP.MKTP.CD;6326342633.403396
SRB;1995;NY.GDP.MKTP.CD;17921892655.367233
SYC;1995;NY.GDP.MKTP.CD;540733047.7330477
SLE;1995;NY.GDP.MKTP.CD;870740291.5192475
SGP;1995;NY.GDP.MKTP.CD;87812540788.4293
SVK;1995;NY.GDP.MKTP.CD;26180022222.22222
SVN;1995;NY.GDP.MKTP.CD;21367422159.320663
SLB;1995;NY.GDP.MKTP.CD;469443201.5032737
SOM;1995;NY.GDP.MKTP.CD;1534756134.5502186
ZAF;1995;NY.GDP.MKTP.CD;171735933897.33078
ESP;1995;NY.GDP.MKTP.CD;614170002668.8018
LKA;1995;NY.GDP.MKTP.CD;13029697560.975609
KNA;1995;NY.GDP.MKTP.CD;313485185.1851852
LCA;1995;NY.GDP.MKTP.CD;762962962.9629629
VCT;1995;NY.GDP.MKTP.CD;316007407.4074074
SDN;1995;NY.GDP.MKTP.CD;13830363899.916332
SUR;1995;NY.GDP.MKTP.CD;691590497.7375566
SWE;1995;NY.GDP.MKTP.CD;267052836695.49857
CHE;1995;NY.GDP.MKTP.CD;352835806342.4947
SYR;1995;NY.GDP.MKTP.CD;11396706586.826347
TJK;1995;NY.GDP.MKTP.CD;1231561860.3994637
TZA;1995;NY.GDP.MKTP.CD;7631431840.499919
THA;1995;NY.GDP.MKTP.CD;169278916592.84286
TLS;1995;NY.GDP.MKTP.CD;262819900.00000003
TGO;1995;NY.GDP.MKTP.CD;1849110468.1956863
TON;1995;NY.GDP.MKTP.CD;208871665.748682
TTO;1995;NY.GDP.MKTP.CD;5329217747.212581
TUN;1995;NY.GDP.MKTP.CD;18030876599.3444
TUR;1995;NY.GDP.MKTP.CD;169319579016.25043
TKM;1995;NY.GDP.MKTP.CD;2482228439.7140694
TUV;1995;NY.GDP.MKTP.CD;11922614.198466606
UGA;1995;NY.GDP.MKTP.CD;5755818842.492457
UKR;1995;NY.GDP.MKTP.CD;48213856468.571815
ARE;1995;NY.GDP.MKTP.CD;65743666575.86489
GBR;1995;NY.GDP.MKTP.CD;1344240176739.7822
USA;1995;NY.GDP.MKTP.CD;7639749000000.0
URY;1995;NY.GDP.MKTP.CD;19297663096.55064
UZB;1995;NY.GDP.MKTP.CD;13350461264.996916
VUT;1995;NY.GDP.MKTP.CD;249333250.0825075
VEN;1995;NY.GDP.MKTP.CD;77389487770.08832
VNM;1995;NY.GDP.MKTP.CD;20736164458.950462
PSE;1995;NY.GDP.MKTP.CD;3282800000.0
YEM;1995;NY.GDP.MKTP.CD;12796345679.012346
ZMB;1995;NY.GDP.MKTP.CD;3806983413.1641593
ZWE;1995;NY.GDP.MKTP.CD;7111271272.5878935
ALB;1996;NY.GDP.MKTP.CD;3234486232.0439167
DZA;1996;NY.GDP.MKTP.CD;46941554225.35815
AND;1996;NY.GDP.MKTP.CD;1224024139.212953
AGO;1996;NY.GDP.MKTP.CD;7526421519.16979
ATG;1996;NY.GDP.MKTP.CD;679140740.7407407
ARG;1996;NY.GDP.MKTP.CD;272149750000.0
ARM;1996;NY.GDP.MKTP.CD;1596968946.2370784
ABW;1996;NY.GDP.MKTP.CD;1379888268.1564243
AUS;1996;NY.GDP.MKTP.CD;401341880620.7279
AUT;1996;NY.GDP.MKTP.CD;235952581232.1289
AZE;1996;NY.GDP.MKTP.CD;3176507376.3183618
BHS;1996;NY.GDP.MKTP.CD;3609000000.0
BHR;1996;NY.GDP.MKTP.CD;6938166755.319149
BGD;1996;NY.GDP.MKTP.CD;46438484107.57946
BRB;1996;NY.GDP.MKTP.CD;2363645403.470392
BLR;1996;NY.GDP.MKTP.CD;14756846153.846155
BEL;1996;NY.GDP.MKTP.CD;279201433224.75574
BLZ;1996;NY.GDP.MKTP.CD;850850000.0
BEN;1996;NY.GDP.MKTP.CD;2361116449.393076
BMU;1996;NY.GDP.MKTP.CD;2695390000.0
BTN;1996;NY.GDP.MKTP.CD;303408345.62007755
BOL;1996;NY.GDP.MKTP.CD;7396949126.356853
BIH;1996;NY.GDP.MKTP.CD;2786045321.637427
BWA;1996;NY.GDP.MKTP.CD;4847757217.758154
BRA;1996;NY.GDP.MKTP.CD;850426432991.7421
BRN;1996;NY.GDP.MKTP.CD;7663377277.003506
BGR;1996;NY.GDP.MKTP.CD;12294964837.623465
BFA;1996;NY.GDP.MKTP.CD;2586550595.4101324
BDI;1996;NY.GDP.MKTP.CD;869033856.3170933
CPV;1996;NY.GDP.MKTP.CD;501979269.8439417
KHM;1996;NY.GDP.MKTP.CD;3506695719.572588
CMR;1996;NY.GDP.MKTP.CD;11093538846.448252
CAN;1996;NY.GDP.MKTP.CD;630607994132.7466
CAF;1996;NY.GDP.MKTP.CD;1007791127.0991324
TCD;1996;NY.GDP.MKTP.CD;1607345355.782984
CHL;1996;NY.GDP.MKTP.CD;78584098983.63744
CHN;1996;NY.GDP.MKTP.CD;868523936530.0826
COL;1996;NY.GDP.MKTP.CD;97153389010.9466
COM;1996;NY.GDP.MKTP.CD;396053805.8917543
COD;1996;NY.GDP.MKTP.CD;5771456952.190799
COG;1996;NY.GDP.MKTP.CD;2540697539.0577264
CRI;1996;NY.GDP.MKTP.CD;11678424507.245678
CIV;1996;NY.GDP.MKTP.CD;18071152830.61015
HRV;1996;NY.GDP.MKTP.CD;24150978346.52533
CUB;1996;NY.GDP.MKTP.CD;25017368700.0
CYP;1996;NY.GDP.MKTP.CD;10011914680.050188
CZE;1996;NY.GDP.MKTP.CD;67804105329.85574
DNK;1996;NY.GDP.MKTP.CD;187481157845.72403
DJI;1996;NY.GDP.MKTP.CD;494004647.7343702
DMA;1996;NY.GDP.MKTP.CD;292285185.1851852
DOM;1996;NY.GDP.MKTP.CD;18241622547.5908
ECU;1996;NY.GDP.MKTP.CD;25226393196.598297
EGY;1996;NY.GDP.MKTP.CD;67629716981.13208
SLV;1996;NY.GDP.MKTP.CD;9586327800.0
GNQ;1996;NY.GDP.MKTP.CD;232463022.8029608
ERI;1996;NY.GDP.MKTP.CD;693535954.1900672
EST;1996;NY.GDP.MKTP.CD;4786018988.16491
SWZ;1996;NY.GDP.MKTP.CD;1602741833.705521
ETH;1996;NY.GDP.MKTP.CD;8761215548.486143
FRO;1996;NY.GDP.MKTP.CD;989536914.6590806
FJI;1996;NY.GDP.MKTP.CD;2128696643.62574
FIN;1996;NY.GDP.MKTP.CD;131991975148.84804
FRA;1996;NY.GDP.MKTP.CD;1598889216566.2263
PYF;1996;NY.GDP.MKTP.CD;4166072829.600989
GAB;1996;NY.GDP.MKTP.CD;5694040002.898627
GMB;1996;NY.GDP.MKTP.CD;848239446.2157602
GEO;1996;NY.GDP.MKTP.CD;3094936177.1917963
DEU;1996;NY.GDP.MKTP.CD;2506576553158.305
GHA;1996;NY.GDP.MKTP.CD;6932991739.377671
GRC;1996;NY.GDP.MKTP.CD;142502984144.96036
GRL;1996;NY.GDP.MKTP.CD;1197515569.0820243
GRD;1996;NY.GDP.MKTP.CD;366911444.4444444
GTM;1996;NY.GDP.MKTP.CD;15674835615.313896
GIN;1996;NY.GDP.MKTP.CD;5641243099.76661
GNB;1996;NY.GDP.MKTP.CD;702965147.5680538
GUY;1996;NY.GDP.MKTP.CD;705406001.4245014
HTI;1996;NY.GDP.MKTP.CD;2907517603.767188
HND;1996;NY.GDP.MKTP.CD;5215028986.486486
HKG;1996;NY.GDP.MKTP.CD;159718183550.73416
HUN;1996;NY.GDP.MKTP.CD;46833767123.69151
ISL;1996;NY.GDP.MKTP.CD;7426082270.676692
IND;1996;NY.GDP.MKTP.CD;392896866204.5158
IDN;1996;NY.GDP.MKTP.CD;227369679374.9733
IRN;1996;NY.GDP.MKTP.CD;120403931883.34818
IRQ;1996;NY.GDP.MKTP.CD;10433698621.342705
IRL;1996;NY.GDP.MKTP.CD;75790785030.24194
IMN;1996;NY.GDP.MKTP.CD;1007205928.2371294
ISR;1996;NY.GDP.MKTP.CD;115116595544.69405
ITA;1996;NY.GDP.MKTP.CD;1314776508972.267
JAM;1996;NY.GDP.MKTP.CD;7393891920.803583
JPN;1996;NY.GDP.MKTP.CD;4923391533851.632
JOR;1996;NY.GDP.MKTP.CD;6927503526.093089
KAZ;1996;NY.GDP.MKTP.CD;21035357936.8796
KEN;1996;NY.GDP.MKTP.CD;12045865396.132324
KIR;1996;NY.GDP.MKTP.CD;81456854.13851094
KOR;1996;NY.GDP.MKTP.CD;610167053824.007
KWT;1996;NY.GDP.MKTP.CD;31492373308.75157
KGZ;1996;NY.GDP.MKTP.CD;1827570586.1678448
LAO;1996;NY.GDP.MKTP.CD;1873671550.3463552
LVA;1996;NY.GDP.MKTP.CD;5799465288.412456
LBN;1996;NY.GDP.MKTP.CD;13690217333.587885
LSO;1996;NY.GDP.MKTP.CD;946112492.844847
LBR;1996;NY.GDP.MKTP.CD;159400000.0
LBY;1996;NY.GDP.MKTP.CD;27884615384.615383
LIE;1996;NY.GDP.MKTP.CD;2504012993.422384
LTU;1996;NY.GDP.MKTP.CD;8430207164.436771
LUX;1996;NY.GDP.MKTP.CD;20895314657.980457
MAC;1996;NY.GDP.MKTP.CD;7176892950.3916445
MDG;1996;NY.GDP.MKTP.CD;4931861038.707632
MWI;1996;NY.GDP.MKTP.CD;3319573749.611898
MYS;1996;NY.GDP.MKTP.CD;100855393910.48572
MDV;1996;NY.GDP.MKTP.CD;450382327.9524214
MLI;1996;NY.GDP.MKTP.CD;2780422049.2120423
MLT;1996;NY.GDP.MKTP.CD;3822489745.556408
MHL;1996;NY.GDP.MKTP.CD;110858000.0
MRT;1996;NY.GDP.MKTP.CD;2132087009.2894216
MUS;1996;NY.GDP.MKTP.CD;4481489761.54368
MEX;1996;NY.GDP.MKTP.CD;432157945024.4281
FSM;1996;NY.GDP.MKTP.CD;218534700.0
MDA;1996;NY.GDP.MKTP.CD;1695122173.9130435
MCO;1996;NY.GDP.MKTP.CD;3137886994.5220656
MNG;1996;NY.GDP.MKTP.CD;1345719472.358831
MAR;1996;NY.GDP.MKTP.CD;43161571527.63532
MOZ;1996;NY.GDP.MKTP.CD;4030146134.5706015
MMR;1996;NY.GDP.MKTP.CD;6123556716.81329
NAM;1996;NY.GDP.MKTP.CD;3989163196.5676665
NRU;1996;NY.GDP.MKTP.CD;37458801.21396054
NPL;1996;NY.GDP.MKTP.CD;4521580381.47139
NLD;1996;NY.GDP.MKTP.CD;451372549019.6079
NCL;1996;NY.GDP.MKTP.CD;3606968435.999168
NZL;1996;NY.GDP.MKTP.CD;70140835299.01485
NIC;1996;NY.GDP.MKTP.CD;4308351902.786011
NER;1996;NY.GDP.MKTP.CD;2405686940.0464
NGA;1996;NY.GDP.MKTP.CD;185730236700.0
MKD;1996;NY.GDP.MKTP.CD;4642021256.3068905
NOR;1996;NY.GDP.MKTP.CD;163520109150.67136
OMN;1996;NY.GDP.MKTP.CD;17402080624.187256
PAK;1996;NY.GDP.MKTP.CD;63320170084.40756
PLW;1996;NY.GDP.MKTP.CD;137494600.0
PAN;1996;NY.GDP.MKTP.CD;9197503300.0
PNG;1996;NY.GDP.MKTP.CD;5155311077.389984
PRY;1996;NY.GDP.MKTP.CD;9788391780.52421
PER;1996;NY.GDP.MKTP.CD;55252414130.30192
PHL;1996;NY.GDP.MKTP.CD;94648084429.03406
POL;1996;NY.GDP.MKTP.CD;160813026223.06296
PRT;1996;NY.GDP.MKTP.CD;122630089680.27034
PRI;1996;NY.GDP.MKTP.CD;45340835000.0
QAT;1996;NY.GDP.MKTP.CD;9059340384.615383
ROU;1996;NY.GDP.MKTP.CD;36937074278.300354
RUS;1996;NY.GDP.MKTP.CD;391724890744.49817
RWA;1996;NY.GDP.MKTP.CD;1382334879.408122
WSM;1996;NY.GDP.MKTP.CD;249907868.77242404
STP;1996;NY.GDP.MKTP.CD;135188165.7470801
SAU;1996;NY.GDP.MKTP.CD;158662483311.08145
SEN;1996;NY.GDP.MKTP.CD;6559712165.96508
SRB;1996;NY.GDP.MKTP.CD;23277430167.597763
SYC;1996;NY.GDP.MKTP.CD;535250347.0894787
SLE;1996;NY.GDP.MKTP.CD;941709422.5029652
SGP;1996;NY.GDP.MKTP.CD;96293086513.08722
SVK;1996;NY.GDP.MKTP.CD;28197790874.524715
SVN;1996;NY.GDP.MKTP.CD;21470699362.60623
SLB;1996;NY.GDP.MKTP.CD;510586430.1901267
SOM;1996;NY.GDP.MKTP.CD;1792234297.391936
ZAF;1996;NY.GDP.MKTP.CD;163234925380.56342
ESP;1996;NY.GDP.MKTP.CD;642251412058.3213
LKA;1996;NY.GDP.MKTP.CD;13897738375.248775
KNA;1996;NY.GDP.MKTP.CD;333944444.4444444
LCA;1996;NY.GDP.MKTP.CD;788888888.8888888
VCT;1996;NY.GDP.MKTP.CD;331488888.8888889
SDN;1996;NY.GDP.MKTP.CD;9018300724.660856
SUR;1996;NY.GDP.MKTP.CD;861372806.2082002
SWE;1996;NY.GDP.MKTP.CD;291952430659.1112
CHE;1996;NY.GDP.MKTP.CD;340103959546.9256
SYR;1996;NY.GDP.MKTP.CD;13789560878.243511
TJK;1996;NY.GDP.MKTP.CD;1043654822.3350254
TZA;1996;NY.GDP.MKTP.CD;9433528150.36609
THA;1996;NY.GDP.MKTP.CD;183035237429.28085
TLS;1996;NY.GDP.MKTP.CD;306956900.0
TGO;1996;NY.GDP.MKTP.CD;2069506014.466592
TON;1996;NY.GDP.MKTP.CD;222100576.3454826
TTO;1996;NY.GDP.MKTP.CD;5759570336.112875
TUN;1996;NY.GDP.MKTP.CD;19587161806.765507
TUR;1996;NY.GDP.MKTP.CD;181464408820.09705
TKM;1996;NY.GDP.MKTP.CD;2378759975.4450583
TUV;1996;NY.GDP.MKTP.CD;13338597.330073724
UGA;1996;NY.GDP.MKTP.CD;6044585326.938001
UKR;1996;NY.GDP.MKTP.CD;44558831005.062126
ARE;1996;NY.GDP.MKTP.CD;73571233996.18633
GBR;1996;NY.GDP.MKTP.CD;1419645865834.6333
USA;1996;NY.GDP.MKTP.CD;8073122000000.0
URY;1996;NY.GDP.MKTP.CD;20515458113.58567
UZB;1996;NY.GDP.MKTP.CD;13948892215.568865
VUT;1996;NY.GDP.MKTP.CD;261370044.4866137
VEN;1996;NY.GDP.MKTP.CD;70543211119.09897
VNM;1996;NY.GDP.MKTP.CD;24657470574.75013
PSE;1996;NY.GDP.MKTP.CD;3409600000.0
YEM;1996;NY.GDP.MKTP.CD;6496163615.660856
ZMB;1996;NY.GDP.MKTP.CD;3597220962.000165
ZWE;1996;NY.GDP.MKTP.CD;8553147288.685401
ALB;1997;NY.GDP.MKTP.CD;2293666029.993184
DZA;1997;NY.GDP.MKTP.CD;48177612042.15065
AND;1997;NY.GDP.MKTP.CD;1180645571.8643036
AGO;1997;NY.GDP.MKTP.CD;7648380195.599022
ATG;1997;NY.GDP.MKTP.CD;734422222.2222222
ARG;1997;NY.GDP.MKTP.CD;292859000000.0
ARM;1997;NY.GDP.MKTP.CD;1639492444.7615163
ABW;1997;NY.GDP.MKTP.CD;1531843575.4189944
AUS;1997;NY.GDP.MKTP.CD;435642611296.5858
AUT;1997;NY.GDP.MKTP.CD;211724812267.44843
AZE;1997;NY.GDP.MKTP.CD;3962362387.479221
BHS;1997;NY.GDP.MKTP.CD;6332360000.0
BHR;1997;NY.GDP.MKTP.CD;7219407712.765958
BGD;1997;NY.GDP.MKTP.CD;48244309133.489456
BRB;1997;NY.GDP.MKTP.CD;2498384129.6673794
BLR;1997;NY.GDP.MKTP.CD;14130585516.178738
BEL;1997;NY.GDP.MKTP.CD;252708051420.83896
BLZ;1997;NY.GDP.MKTP.CD;873400000.0
BEN;1997;NY.GDP.MKTP.CD;2268301646.4670687
BMU;1997;NY.GDP.MKTP.CD;2932827000.0
BTN;1997;NY.GDP.MKTP.CD;352229076.70762706
BOL;1997;NY.GDP.MKTP.CD;7925736821.450335
BIH;1997;NY.GDP.MKTP.CD;3671909673.044008
BWA;1997;NY.GDP.MKTP.CD;5020265626.664892
BRA;1997;NY.GDP.MKTP.CD;883206179730.4618
BRN;1997;NY.GDP.MKTP.CD;7793034389.750983
BGR;1997;NY.GDP.MKTP.CD;11316127378.96127
BFA;1997;NY.GDP.MKTP.CD;2447669101.9517813
BDI;1997;NY.GDP.MKTP.CD;972896267.915425
CPV;1997;NY.GDP.MKTP.CD;490608657.9249761
KHM;1997;NY.GDP.MKTP.CD;3443413388.6569595
CMR;1997;NY.GDP.MKTP.CD;10789458432.641554
CAN;1997;NY.GDP.MKTP.CD;654986999855.554
CAF;1997;NY.GDP.MKTP.CD;937741513.0153517
TCD;1997;NY.GDP.MKTP.CD;1544689576.9271238
CHL;1997;NY.GDP.MKTP.CD;85741415285.165
CHN;1997;NY.GDP.MKTP.CD;967753570434.6672
COL;1997;NY.GDP.MKTP.CD;106656492293.614
COM;1997;NY.GDP.MKTP.CD;364445600.5254924
COD;1997;NY.GDP.MKTP.CD;6090838693.271451
COG;1997;NY.GDP.MKTP.CD;2322719102.6908984
CRI;1997;NY.GDP.MKTP.CD;12614602382.201204
CIV;1997;NY.GDP.MKTP.CD;18047558037.70358
HRV;1997;NY.GDP.MKTP.CD;24175764812.12184
CUB;1997;NY.GDP.MKTP.CD;25365908100.0
CYP;1997;NY.GDP.MKTP.CD;9547816419.612314
CZE;1997;NY.GDP.MKTP.CD;62539765163.13023
DNK;1997;NY.GDP.MKTP.CD;173241365735.4834
DJI;1997;NY.GDP.MKTP.CD;502675542.0012266
DMA;1997;NY.GDP.MKTP.CD;302988888.8888889
DOM;1997;NY.GDP.MKTP.CD;20017450041.30753
ECU;1997;NY.GDP.MKTP.CD;28162053026.513256
EGY;1997;NY.GDP.MKTP.CD;78436578171.09145
SLV;1997;NY.GDP.MKTP.CD;10221705900.0
GNQ;1997;NY.GDP.MKTP.CD;442337870.6943698
ERI;1997;NY.GDP.MKTP.CD;686490090.1401408
EST;1997;NY.GDP.MKTP.CD;5154420649.233543
SWZ;1997;NY.GDP.MKTP.CD;1716714070.1247103
ETH;1997;NY.GDP.MKTP.CD;8803539988.332483
FRO;1997;NY.GDP.MKTP.CD;933763083.395627
FJI;1997;NY.GDP.MKTP.CD;2090221137.0287635
FIN;1997;NY.GDP.MKTP.CD;126862902302.1418
FRA;1997;NY.GDP.MKTP.CD;1449392222971.454
PYF;1997;NY.GDP.MKTP.CD;3762859093.261924
GAB;1997;NY.GDP.MKTP.CD;5326817114.535865
GMB;1997;NY.GDP.MKTP.CD;803633342.4737065
GEO;1997;NY.GDP.MKTP.CD;3510520231.2138724
DEU;1997;NY.GDP.MKTP.CD;2218790886532.822
GHA;1997;NY.GDP.MKTP.CD;6891443192.249848
GRC;1997;NY.GDP.MKTP.CD;138766067640.08487
GRL;1997;NY.GDP.MKTP.CD;1072154433.8453764
GRD;1997;NY.GDP.MKTP.CD;392190592.5925926
GTM;1997;NY.GDP.MKTP.CD;17790026221.613865
GIN;1997;NY.GDP.MKTP.CD;5516916163.094898
GNB;1997;NY.GDP.MKTP.CD;698107222.4224917
GUY;1997;NY.GDP.MKTP.CD;749138009.5645396
HTI;1997;NY.GDP.MKTP.CD;3338949151.599272
HND;1997;NY.GDP.MKTP.CD;5737099650.190114
HKG;1997;NY.GDP.MKTP.CD;177353174849.7142
HUN;1997;NY.GDP.MKTP.CD;47398564799.24963
ISL;1997;NY.GDP.MKTP.CD;7569672925.337391
IND;1997;NY.GDP.MKTP.CD;415867563592.829
IDN;1997;NY.GDP.MKTP.CD;215748998609.635
IRN;1997;NY.GDP.MKTP.CD;113919163421.47868
IRQ;1997;NY.GDP.MKTP.CD;20764857056.379494
IRL;1997;NY.GDP.MKTP.CD;82856648758.35721
IMN;1997;NY.GDP.MKTP.CD;1178261296.660118
ISR;1997;NY.GDP.MKTP.CD;119459826346.611
ITA;1997;NY.GDP.MKTP.CD;1244988176443.838
JAM;1997;NY.GDP.MKTP.CD;8400041723.548614
JPN;1997;NY.GDP.MKTP.CD;4492448605638.937
JOR;1997;NY.GDP.MKTP.CD;7245839210.1551485
KAZ;1997;NY.GDP.MKTP.CD;22165932062.96603
KEN;1997;NY.GDP.MKTP.CD;13115764358.284555
KIR;1997;NY.GDP.MKTP.CD;80205806.82509759
KOR;1997;NY.GDP.MKTP.CD;569755022973.0349
KWT;1997;NY.GDP.MKTP.CD;30350190704.436146
KGZ;1997;NY.GDP.MKTP.CD;1767864035.7194295
LAO;1997;NY.GDP.MKTP.CD;1747011857.3310688
LVA;1997;NY.GDP.MKTP.CD;6349481006.532784
LBN;1997;NY.GDP.MKTP.CD;15751867489.444624
LSO;1997;NY.GDP.MKTP.CD;998004258.7156752
LBR;1997;NY.GDP.MKTP.CD;295900000.0
LBY;1997;NY.GDP.MKTP.CD;30700897874.87036
LIE;1997;NY.GDP.MKTP.CD;2298389802.888832
LTU;1997;NY.GDP.MKTP.CD;10168271903.32326
LUX;1997;NY.GDP.MKTP.CD;19563836265.223274
MAC;1997;NY.GDP.MKTP.CD;7267570892.702111
MDG;1997;NY.GDP.MKTP.CD;4262965419.74998
MWI;1997;NY.GDP.MKTP.CD;3875785863.383234
MYS;1997;NY.GDP.MKTP.CD;100005323301.8667
MDV;1997;NY.GDP.MKTP.CD;508223602.3789295
MLI;1997;NY.GDP.MKTP.CD;2697105823.466098
MLT;1997;NY.GDP.MKTP.CD;3787070703.9248815
MHL;1997;NY.GDP.MKTP.CD;109884700.0
MRT;1997;NY.GDP.MKTP.CD;2071996564.0529585
MUS;1997;NY.GDP.MKTP.CD;4243755307.5523887
MEX;1997;NY.GDP.MKTP.CD;523449530464.25696
FSM;1997;NY.GDP.MKTP.CD;206626300.0
MDA;1997;NY.GDP.MKTP.CD;1930081168.831169
MCO;1997;NY.GDP.MKTP.CD;2840195190.36905
MNG;1997;NY.GDP.MKTP.CD;1180934202.8380103
MNE;1997;NY.GDP.MKTP.CD;838288806.0012926
MAR;1997;NY.GDP.MKTP.CD;39147844526.08376
MOZ;1997;NY.GDP.MKTP.CD;4873663774.930193
MMR;1997;NY.GDP.MKTP.CD;4722288495.660847
NAM;1997;NY.GDP.MKTP.CD;4154989950.003928
NRU;1997;NY.GDP.MKTP.CD;37331507.27813429
NPL;1997;NY.GDP.MKTP.CD;4918691916.535157
NLD;1997;NY.GDP.MKTP.CD;417506211881.6354
NCL;1997;NY.GDP.MKTP.CD;3291131281.040994
NZL;1997;NY.GDP.MKTP.CD;66075143415.49518
NIC;1997;NY.GDP.MKTP.CD;4389973489.860324
NER;1997;NY.GDP.MKTP.CD;2290318910.206582
NGA;1997;NY.GDP.MKTP.CD;200850397618.18185
MKD;1997;NY.GDP.MKTP.CD;3912986090.973632
NOR;1997;NY.GDP.MKTP.CD;161356631888.4836
OMN;1997;NY.GDP.MKTP.CD;18039791937.581272
PAK;1997;NY.GDP.MKTP.CD;62433340468.02277
PLW;1997;NY.GDP.MKTP.CD;143860800.0
PAN;1997;NY.GDP.MKTP.CD;10058854400.0
PNG;1997;NY.GDP.MKTP.CD;4936615298.793669
PRY;1997;NY.GDP.MKTP.CD;9965225678.05093
PER;1997;NY.GDP.MKTP.CD;58147522522.52252
PHL;1997;NY.GDP.MKTP.CD;94106317565.08456
POL;1997;NY.GDP.MKTP.CD;159893964916.8174
PRT;1997;NY.GDP.MKTP.CD;117016535162.95026
PRI;1997;NY.GDP.MKTP.CD;48187039000.0
QAT;1997;NY.GDP.MKTP.CD;11297802115.384617
ROU;1997;NY.GDP.MKTP.CD;35575214078.24284
RUS;1997;NY.GDP.MKTP.CD;404928954191.8756
RWA;1997;NY.GDP.MKTP.CD;1851558197.3108816
WSM;1997;NY.GDP.MKTP.CD;285475591.89650965
SMR;1997;NY.GDP.MKTP.CD;976606693.5705954
STP;1997;NY.GDP.MKTP.CD;91920274.24016574
SAU;1997;NY.GDP.MKTP.CD;165963684913.21762
SEN;1997;NY.GDP.MKTP.CD;6041478725.904432
SRB;1997;NY.GDP.MKTP.CD;27153408994.80744
SYC;1997;NY.GDP.MKTP.CD;598966982.3501863
SLE;1997;NY.GDP.MKTP.CD;850232760.0172392
SGP;1997;NY.GDP.MKTP.CD;100123787215.2995
SVK;1997;NY.GDP.MKTP.CD;27844628979.268154
SVN;1997;NY.GDP.MKTP.CD;20726878751.5006
SLB;1997;NY.GDP.MKTP.CD;526554005.9543571
SOM;1997;NY.GDP.MKTP.CD;2191749013.581238
ZAF;1997;NY.GDP.MKTP.CD;168978057327.7297
ESP;1997;NY.GDP.MKTP.CD;589739772727.2727
LKA;1997;NY.GDP.MKTP.CD;15091913883.709105
KNA;1997;NY.GDP.MKTP.CD;374641307.9746413
LCA;1997;NY.GDP.MKTP.CD;805925925.9259259
VCT;1997;NY.GDP.MKTP.CD;347770370.3703703
SDN;1997;NY.GDP.MKTP.CD;11681175864.338284
SUR;1997;NY.GDP.MKTP.CD;926422500.0
SWE;1997;NY.GDP.MKTP.CD;268251974485.586
CHE;1997;NY.GDP.MKTP.CD;294788198856.1979
SYR;1997;NY.GDP.MKTP.CD;14505233463.03502
TJK;1997;NY.GDP.MKTP.CD;921518032.909326
TZA;1997;NY.GDP.MKTP.CD;11158197941.915222
THA;1997;NY.GDP.MKTP.CD;150180456565.72845
TLS;1997;NY.GDP.MKTP.CD;319972700.0
TGO;1997;NY.GDP.MKTP.CD;2116818622.9583416
TON;1997;NY.GDP.MKTP.CD;214991452.314998
TTO;1997;NY.GDP.MKTP.CD;5737771523.101478
TUN;1997;NY.GDP.MKTP.CD;20746210353.844982
TUR;1997;NY.GDP.MKTP.CD;189878399894.64328
TKM;1997;NY.GDP.MKTP.CD;2450350625.104074
TUV;1997;NY.GDP.MKTP.CD;13734210.09663198
UGA;1997;NY.GDP.MKTP.CD;6269333313.171083
UKR;1997;NY.GDP.MKTP.CD;50151531591.73168
ARE;1997;NY.GDP.MKTP.CD;78839008444.56552
GBR;1997;NY.GDP.MKTP.CD;1560911918795.023
USA;1997;NY.GDP.MKTP.CD;8577552000000.0
URY;1997;NY.GDP.MKTP.CD;23969739233.89664
UZB;1997;NY.GDP.MKTP.CD;14744603773.584906
VUT;1997;NY.GDP.MKTP.CD;272771209.1136618
VEN;1997;NY.GDP.MKTP.CD;85837678559.83244
VNM;1997;NY.GDP.MKTP.CD;26843700441.5482
PSE;1997;NY.GDP.MKTP.CD;3759800000.0
YEM;1997;NY.GDP.MKTP.CD;6838298530.54911
ZMB;1997;NY.GDP.MKTP.CD;4303288479.708604
ZWE;1997;NY.GDP.MKTP.CD;8529572286.78717
ALB;1998;NY.GDP.MKTP.CD;2600356999.206139
DZA;1998;NY.GDP.MKTP.CD;48187781984.48805
AND;1998;NY.GDP.MKTP.CD;1211953994.0571387
AGO;1998;NY.GDP.MKTP.CD;6506221615.787223
ATG;1998;NY.GDP.MKTP.CD;789788888.8888887
ARG;1998;NY.GDP.MKTP.CD;298948250000.0
ARM;1998;NY.GDP.MKTP.CD;1893726437.2646184
ABW;1998;NY.GDP.MKTP.CD;1665363128.49162
AUS;1998;NY.GDP.MKTP.CD;399674421759.4791
AUT;1998;NY.GDP.MKTP.CD;217068085815.9181
AZE;1998;NY.GDP.MKTP.CD;4446368570.690101
